                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    02-1-356-4   31.12%     37.83%     28.49%     9.75%   
                    03-15-26-4   30.05%     36.87%     28.47%     8.11%   
                    06-134-2-5   36.44%     30.58%     28.46%     6.18%   
                    013-25-4-6   45.48%     34.20%     28.44%     9.16%   
                    0123-4-5-6   60.90%     35.04%     28.37%     9.31%   
                    04-13-2-56   31.65%     33.37%     28.36%     8.88%   
                    06-124-3-5   43.62%     31.12%     28.33%     7.05%   
                    013-24-5-6   46.81%     28.67%     28.32%     7.14%   
                    045-1-26-3   32.98%     32.24%     28.31%     9.18%   
                    04-12-3-56   36.97%     34.15%     28.31%     10.51%  
                    0-135-24-6   34.31%     30.08%     28.27%     6.54%   
                    015-2-3-46   42.82%     33.30%     28.26%     9.40%   
                    05-13-24-6   33.51%     30.15%     28.25%     7.56%   
                    0-12-36-45   34.04%     33.44%     28.22%     9.89%   
                    0-13-245-6   33.51%     30.19%     28.20%     7.18%   
                    02-13-4-56   32.98%     36.74%     28.20%     8.05%   
                    045-16-2-3   35.11%     31.19%     28.18%     7.55%   
                    03-1-26-45   29.26%     32.72%     28.18%     8.56%   
                    046-1-23-5   32.45%     32.47%     28.18%     9.17%   
                    0-125-34-6   37.77%     33.53%     28.17%     8.64%   
                    04-123-5-6   43.88%     31.71%     28.17%     9.70%   
                    0236-1-4-5   38.83%     36.25%     28.07%     7.11%   
                    03-16-2-45   31.38%     31.66%     28.05%     6.93%   
                    015-2-36-4   41.76%     34.49%     28.04%     8.94%   
                    014-2-36-5   46.28%     28.76%     28.02%     7.12%   
                    026-1-34-5   34.84%     33.09%     28.02%     7.43%   
                    05-134-2-6   37.23%     29.21%     28.01%     6.39%   
                    012-34-5-6   52.93%     31.66%     27.99%     9.40%   
                    05-1-24-36   29.52%     30.95%     27.99%     8.25%   
                    06-135-2-4   32.45%     36.20%     27.98%     7.82%   
                    04-156-2-3   35.11%     31.33%     27.97%     6.40%   
                    056-1-2-34   30.05%     34.04%     27.97%     9.66%   
                    036-12-4-5   36.44%     36.69%     27.96%     9.28%   
                    035-1-2-46   30.32%     35.07%     27.96%     10.43%  
                    035-12-4-6   38.56%     36.25%     27.96%     10.91%  
                    0-15-2-346   28.19%     33.85%     27.94%     8.14%   
                    04-1-235-6   33.24%     31.30%     27.94%     9.57%   
                    0-1-245-36   29.52%     30.99%     27.94%     7.87%   
                    024-16-3-5   39.63%     29.47%     27.91%     4.75%   
                    05-124-3-6   44.41%     29.74%     27.88%     7.25%   
                    05-14-2-36   31.65%     29.80%     27.86%     6.44%   
                    0256-1-3-4   39.36%     35.95%     27.84%     8.43%   
                    02-156-3-4   36.44%     34.71%     27.80%     5.57%   
                    06-1-2-345   28.46%     33.40%     27.80%     9.18%   
                    06-1-25-34   28.19%     33.42%     27.79%     8.85%   
                    06-15-23-4   29.26%     36.49%     27.75%     7.72%   
                    03-1-24-56   28.99%     31.60%     27.74%     7.77%   
                    0356-1-2-4   32.45%     36.62%     27.70%     9.61%   
                    02-13-46-5   33.24%     33.58%     27.69%     7.21%   
                    0-15-234-6   32.71%     30.39%     27.67%     6.61%   
                    04-15-26-3   31.38%     31.97%     27.65%     6.82%   
                    0-1345-2-6   38.30%     28.89%     27.64%     4.82%   
                    0-145-23-6   33.51%     29.01%     27.63%     4.50%   
                    03-14-2-56   31.12%     30.45%     27.61%     5.97%   
                    04-12-36-5   36.17%     32.18%     27.59%     9.21%   
                    01-2-36-45   38.56%     30.10%     27.58%     8.56%   
                    0135-2-4-6   48.94%     33.45%     27.58%     8.09%   
                    056-1-24-3   31.91%     31.01%     27.56%     7.78%   
                    01-245-3-6   43.35%     27.63%     27.52%     7.48%   
                    046-13-2-5   33.51%     31.45%     27.51%     7.44%   
                    026-14-3-5   38.83%     28.91%     27.49%     3.74%   
                    06-125-3-4   37.77%     36.61%     27.47%     8.04%   
                    046-12-3-5   38.83%     32.23%     27.46%     9.06%   
                    06-1-23-45   28.46%     32.33%     27.46%     8.17%   
                    056-14-2-3   34.04%     29.86%     27.43%     5.98%   
                    03-1-25-46   27.93%     33.96%     27.36%     8.96%   
                    023-1-4-56   32.98%     36.40%     27.33%     7.71%   
                    015-2-34-6   42.55%     30.06%     27.27%     7.73%   
                    02-14-35-6   34.31%     28.48%     27.26%     4.51%   
                    06-14-25-3   32.18%     29.24%     27.25%     5.17%   
                    0-1245-3-6   45.48%     29.14%     27.19%     4.22%   
                    02-1-34-56   29.79%     33.11%     27.16%     7.53%   
                    0134-2-5-6   52.93%     27.35%     27.12%     5.35%   
                    0-15-24-36   28.19%     30.15%     27.11%     5.42%   
                    02-16-3-45   34.04%     30.14%     27.06%     4.81%   
                    014-25-3-6   47.61%     26.82%     26.97%     6.06%   
                    03-124-5-6   43.09%     28.43%     26.91%     5.49%   
                    03-1-2-456   27.66%     32.65%     26.90%     8.37%   
                    015-24-3-6   44.41%     27.03%     26.86%     5.86%   
                    02-1-346-5   30.85%     31.81%     26.86%     7.08%   
                    023-1-46-5   33.24%     33.24%     26.83%     6.87%   
                    06-13-2-45   29.52%     31.31%     26.79%     6.45%   
                    06-12-3-45   34.84%     32.09%     26.74%     8.07%   
                    0246-1-3-5   40.96%     29.59%     26.74%     5.31%   
                    0-145-2-36   30.59%     28.79%     26.70%     3.47%   
                    036-1-25-4   28.46%     34.77%     26.69%     7.28%   
                    02-14-3-56   33.78%     28.93%     26.62%     3.84%   
                    04-13-25-6   32.18%     29.46%     26.59%     6.53%   
                    0125-3-4-6   56.91%     33.14%     26.57%     6.93%   
                    036-1-24-5   29.79%     29.24%     26.57%     5.26%   
                    035-1-24-6   31.91%     28.80%     26.56%     6.89%   
                    0124-3-5-6   62.77%     27.22%     26.54%     4.84%   
                    06-1-245-3   30.32%     29.64%     26.46%     6.05%   
                    036-14-2-5   31.91%     28.10%     26.44%     3.46%   
                    035-14-2-6   34.04%     27.66%     26.43%     5.08%   
                    013-2-45-6   43.62%     28.46%     26.41%     6.24%   
                    034-1-2-56   29.52%     31.10%     26.35%     7.37%   
                    024-1-35-6   34.57%     28.75%     26.33%     5.36%   
                    04-1-25-36   28.19%     30.26%     26.32%     7.22%   
                    025-13-4-6   35.90%     32.84%     26.27%     5.86%   
                    025-1-3-46   32.98%     32.44%     26.22%     7.00%   
                    046-1-25-3   30.85%     30.31%     26.19%     7.07%   
                    045-1-23-6   31.65%     29.17%     26.17%     7.24%   
                    03-125-4-6   37.23%     33.92%     26.05%     6.48%   
                    02-134-5-6   38.56%     26.37%     26.05%     2.50%   
                    06-15-2-34   27.13%     31.83%     26.04%     5.48%   
                    0235-1-4-6   38.03%     33.18%     26.00%     6.82%   
                    025-1-36-4   31.91%     33.64%     26.00%     6.55%   
                    026-15-3-4   34.31%     34.00%     26.00%     4.20%   
                    02-1-3-456   30.32%     31.13%     25.91%     6.25%   
                    02-14-36-5   32.98%     26.96%     25.90%     2.55%   
                    0346-1-2-5   32.18%     29.61%     25.87%     5.85%   
                    034-12-5-6   38.03%     29.12%     25.84%     7.00%   
                    03-14-25-6   31.65%     26.55%     25.83%     3.61%   
                    0456-1-2-3   32.98%     30.08%     25.81%     7.14%   
                    04-135-2-6   33.24%     28.61%     25.74%     4.97%   
                    026-1-3-45   33.51%     29.85%     25.71%     4.65%   
                    024-1-3-56   34.04%     29.20%     25.69%     4.70%   
                    012-3-45-6   51.60%     28.42%     25.67%     6.62%   
                    06-15-24-3   28.99%     28.80%     25.63%     3.60%   
                    03-15-2-46   26.86%     32.37%     25.61%     5.59%   
                    02-135-4-6   34.57%     31.99%     25.57%     4.13%   
                    045-13-2-6   32.71%     28.15%     25.51%     5.51%   
                    04-15-23-6   30.05%     28.90%     25.51%     4.88%   
                    045-12-3-6   38.03%     28.93%     25.46%     7.13%   
                    02-1-345-6   30.59%     29.19%     25.39%     5.50%   
                    03-12-45-6   34.31%     29.40%     25.32%     6.51%   
                    023-14-5-6   36.97%     25.83%     25.30%     1.52%   
                    0145-2-3-6   49.20%     25.33%     25.29%     2.90%   
                    045-1-2-36   28.72%     28.95%     25.24%     6.20%   
                    024-13-5-6   37.23%     26.44%     25.24%     2.71%   
                    04-125-3-6   38.56%     29.02%     25.23%     5.19%   
                    06-145-2-3   31.38%     27.44%     25.23%     1.65%   
                    025-1-34-6   32.71%     29.21%     25.22%     5.34%   
                    03-1-245-6   29.79%     26.95%     25.04%     4.49%   
                    024-1-36-5   33.24%     27.23%     24.97%     3.40%   
                    036-15-2-4   27.39%     33.18%     24.95%     3.91%   
                    025-14-3-6   36.70%     25.03%     24.69%     1.65%   
                    036-1-2-45   26.60%     29.03%     24.66%     4.36%   
                    02-15-3-46   29.52%     30.85%     24.63%     3.46%   
                    04-15-2-36   27.13%     28.67%     24.57%     3.84%   
                    034-1-25-6   30.05%     27.20%     24.57%     5.01%   
                    0234-1-5-6   38.83%     26.32%     24.55%     2.72%   
                    0345-1-2-6   32.71%     27.50%     24.53%     5.73%   
                    046-15-2-3   29.79%     28.72%     24.45%     3.69%   
                    02-15-36-4   28.46%     32.05%     24.41%     3.01%   
                    02-13-45-6   31.65%     27.10%     24.39%     2.77%   
                    03-15-24-6   28.46%     26.11%     24.21%     2.04%   
                    02-1-36-45   27.66%     27.90%     24.12%     3.46%   
                    023-15-4-6   32.45%     30.91%     23.81%     1.97%   
                    03-145-2-6   30.85%     24.75%     23.80%     0.09%   
                    02-15-34-6   29.26%     27.62%     23.63%     1.80%   
                    023-1-45-6   31.65%     26.76%     23.52%     2.42%   
                    0245-1-3-6   37.23%     24.90%     23.34%     1.84%   
                    034-15-2-6   28.99%     25.61%     22.83%     1.63%   
                    02-145-3-6   33.51%     23.23%     22.82%     -2.03%  
                    024-15-3-6   33.51%     23.71%     22.17%     -1.04%  


                   Average Matthews Correlation Coefficient:                    

                      Grouping  Overall    Average    F1 Score     MCC    
                    0-126-35-4   47.34%     45.40%     36.12%     18.94%  
                    01-26-35-4   44.68%     42.59%     35.11%     17.49%  
                    0-1236-4-5   54.52%     43.23%     34.83%     17.27%  
                    0-1-2356-4   38.30%     43.17%     33.84%     17.04%  
                    0-12-35-46   36.97%     41.44%     32.88%     16.29%  
                    0-12-356-4   37.50%     43.38%     32.58%     16.18%  
                    01-236-4-5   47.07%     40.66%     33.73%     15.82%  
                    0-126-34-5   46.81%     39.45%     33.98%     15.77%  
                    0-123-4-56   43.09%     42.62%     32.61%     15.66%  
                    0-16-235-4   38.03%     42.48%     34.59%     15.59%  
                    0-1-246-35   35.37%     38.82%     33.96%     15.39%  
                    05-126-3-4   47.61%     41.16%     32.83%     15.37%  
                    01-256-3-4   46.28%     39.48%     32.80%     15.05%  
                    01-2-35-46   41.49%     38.10%     32.25%     14.97%  
                    01-23-4-56   42.82%     39.97%     32.33%     14.88%  
                    01-2-356-4   42.02%     40.03%     31.95%     14.86%  
                    0-123-46-5   43.35%     39.45%     32.10%     14.82%  
                    0-13-256-4   36.44%     42.05%     33.48%     14.75%  
                    0-1-235-46   32.71%     39.04%     31.87%     14.69%  
                    05-1-236-4   34.84%     41.29%     32.23%     14.60%  
                    016-2-35-4   48.40%     40.78%     33.30%     14.48%  
                    01-26-34-5   44.15%     36.64%     32.97%     14.32%  
                    0-1-256-34   33.24%     38.41%     32.44%     14.23%  
                    0-1-2346-5   39.36%     36.91%     32.56%     14.11%  
                    01-23-46-5   43.09%     36.80%     31.82%     14.05%  
                    06-12-35-4   36.70%     41.29%     31.19%     14.02%  
                    0-1-26-345   31.91%     38.05%     32.35%     13.98%  
                    0-12-34-56   36.17%     38.65%     31.25%     13.96%  
                    0-1256-3-4   50.00%     40.97%     32.61%     13.93%  
                    01-235-4-6   45.48%     36.88%     31.24%     13.85%  
                    05-16-23-4   36.17%     40.87%     33.04%     13.72%  
                    05-13-26-4   35.11%     40.91%     32.51%     13.62%  
                    03-126-4-5   46.28%     39.84%     31.86%     13.61%  
                    016-23-4-5   50.00%     39.48%     32.87%     13.55%  
                    0-12-346-5   37.23%     37.36%     30.96%     13.51%  
                    04-1-26-35   32.45%     37.01%     31.81%     13.22%  
                    013-26-4-5   48.40%     39.43%     32.57%     13.21%  
                    0-16-24-35   35.64%     37.43%     34.21%     13.17%  
                    05-1-26-34   31.91%     37.27%     31.47%     13.10%  
                    0-1246-3-5   56.12%     35.46%     33.04%     13.09%  
                    01-246-3-5   47.87%     33.94%     32.18%     13.04%  
                    0-126-3-45   45.48%     36.21%     31.67%     12.99%  
                    0-14-26-35   35.64%     37.34%     34.22%     12.99%  
                    035-1-26-4   33.51%     39.56%     30.81%     12.95%  
                    0-1-2-3456   31.12%     36.65%     30.26%     12.88%  
                    05-1-23-46   30.85%     37.44%     30.32%     12.83%  
                    0-1-23-456   30.32%     36.91%     30.72%     12.78%  
                    05-123-4-6   43.88%     37.92%     29.96%     12.75%  
                    0-13-246-5   38.03%     36.51%     32.87%     12.74%  
                    05-12-3-46   37.23%     37.20%     29.60%     12.72%  
                    0-12-3-456   36.70%     36.67%     30.01%     12.68%  
                    01-2-34-56   40.69%     35.31%     30.62%     12.64%  
                    0-135-26-4   35.90%     40.84%     32.52%     12.61%  
                    0126-3-4-5   65.16%     38.28%     31.04%     12.58%  
                    012-35-4-6   53.46%     37.61%     30.12%     12.57%  
                    06-123-4-5   43.09%     39.30%     30.41%     12.55%  
                    06-1-235-4   32.45%     38.89%     30.18%     12.42%  
                    0-16-234-5   38.83%     36.15%     33.41%     12.40%  
                    0-146-2-35   39.63%     36.64%     33.85%     12.38%  
                    0-16-2-345   34.04%     36.99%     32.21%     12.35%  
                    0-1-234-56   33.24%     35.88%     31.19%     12.34%  
                    0-136-25-4   37.77%     40.46%     32.70%     12.34%  
                    04-126-3-5   47.61%     34.95%     31.04%     12.32%  
                    05-12-36-4   36.17%     38.39%     29.38%     12.27%  
                    0-1-236-45   32.71%     36.34%     31.06%     12.22%  
                    01-2-346-5   41.76%     34.02%     30.33%     12.19%  
                    0-1-2456-3   37.23%     34.98%     30.96%     12.18%  
                    0-1-24-356   30.85%     35.93%     31.18%     12.16%  
                    0-156-23-4   36.44%     40.49%     32.62%     12.10%  
                    03-1-256-4   32.71%     38.80%     30.32%     12.07%  
                    0-16-25-34   33.78%     37.00%     32.20%     12.02%  
                    0-1235-4-6   46.81%     37.97%     30.08%     11.96%  
                    01-25-3-46   41.49%     34.64%     29.84%     11.94%  
                    0-12-345-6   36.97%     34.74%     29.49%     11.93%  
                    015-26-3-4   46.01%     37.79%     31.12%     11.92%  
                    056-1-23-4   32.18%     38.70%     29.67%     11.91%  
                    012-3-4-56   52.93%     38.06%     29.49%     11.91%  
                    05-1-246-3   35.64%     34.58%     30.68%     11.82%  
                    056-12-3-4   38.56%     38.46%     28.96%     11.80%  
                    03-12-4-56   35.64%     39.05%     29.13%     11.79%  
                    05-136-2-4   38.03%     39.67%     31.83%     11.79%  
                    0-15-236-4   33.51%     40.49%     31.35%     11.77%  
                    0-13-25-46   31.65%     37.20%     30.52%     11.64%  
                    04-16-2-35   34.57%     35.96%     31.68%     11.59%  
                    0-1356-2-4   40.43%     39.94%     32.14%     11.57%  
                    04-1-236-5   34.84%     35.08%     30.44%     11.55%  
                    01-26-3-45   42.82%     33.40%     30.66%     11.54%  
                    013-2-4-56   44.95%     38.10%     30.22%     11.52%  
                    0-1-25-346   29.26%     35.44%     29.69%     11.52%  
                    01-25-36-4   40.43%     35.84%     29.62%     11.49%  
                    05-16-2-34   34.04%     36.21%     31.33%     11.47%  
                    0-146-23-5   41.22%     35.35%     33.42%     11.45%  
                    016-25-3-4   48.40%     37.32%     30.89%     11.45%  
                    01-24-35-6   43.09%     31.83%     30.85%     11.42%  
                    01-2-3-456   41.22%     33.33%     29.38%     11.36%  
                    0-16-23-45   34.04%     35.92%     31.87%     11.34%  
                    035-16-2-4   35.64%     38.51%     30.68%     11.33%  
                    0-14-236-5   38.03%     35.41%     32.84%     11.31%  
                    016-2-34-5   47.87%     34.82%     31.17%     11.31%  
                    0-13-26-45   32.98%     35.96%     31.34%     11.24%  
                    04-12-35-6   37.50%     33.70%     28.95%     11.17%  
                    05-13-2-46   31.91%     36.41%     29.65%     11.10%  
                    012-3-46-5   53.19%     34.90%     28.98%     11.07%  
                    0-13-2-456   31.38%     35.89%     30.06%     11.06%  
                    05-12-34-6   36.97%     33.96%     28.61%     11.05%  
                    0-134-26-5   39.89%     35.23%     33.00%     10.97%  
                    05-1-2-346   29.52%     34.65%     28.82%     10.97%  
                    03-12-46-5   35.90%     35.88%     28.63%     10.96%  
                    035-12-4-6   38.56%     36.25%     27.96%     10.91%  
                    06-12-34-5   36.17%     35.34%     29.06%     10.85%  
                    0-124-35-6   44.15%     33.99%     31.16%     10.82%  
                    04-1-256-3   34.04%     33.91%     29.50%     10.78%  
                    01-24-3-56   42.55%     32.28%     30.21%     10.76%  
                    02-16-35-4   35.90%     39.33%     31.51%     10.76%  
                    013-2-46-5   45.21%     34.94%     29.72%     10.68%  
                    04-16-23-5   36.17%     34.66%     31.25%     10.67%  
                    01-234-5-6   46.28%     30.55%     30.05%     10.66%  
                    012-36-4-5   52.13%     36.09%     28.76%     10.61%  
                    04-1-23-56   30.59%     34.39%     29.03%     10.61%  
                    01-2-345-6   41.49%     31.39%     28.86%     10.61%  
                    026-1-35-4   35.37%     39.04%     30.16%     10.59%  
                    04-1-2-356   29.79%     34.45%     28.65%     10.58%  
                    04-13-26-5   35.11%     34.70%     30.72%     10.57%  
                    0-14-256-3   37.23%     34.24%     31.90%     10.55%  
                    04-12-3-56   36.97%     34.15%     28.31%     10.51%  
                    0-13-24-56   32.71%     34.84%     30.90%     10.46%  
                    0-1-2345-6   36.17%     32.08%     29.25%     10.44%  
                    035-1-2-46   30.32%     35.07%     27.96%     10.43%  
                    0-14-23-56   33.78%     34.72%     31.43%     10.38%  
                    0-123-45-6   41.76%     32.97%     28.79%     10.37%  
                    0-14-2-356   32.98%     34.78%     31.06%     10.35%  
                    0-136-24-5   39.10%     34.93%     32.57%     10.31%  
                    0-125-3-46   38.03%     36.76%     29.17%     10.31%  
                    01-25-34-6   41.22%     31.41%     28.84%     10.28%  
                    0-15-26-34   30.59%     36.47%     30.59%     10.27%  
                    056-13-2-4   33.24%     37.67%     29.01%     10.18%  
                    0-124-3-56   43.62%     34.43%     30.53%     10.16%  
                    014-26-3-5   50.53%     32.06%     31.10%     10.10%  
                    046-1-2-35   30.85%     33.77%     28.61%     10.09%  
                    0-135-2-46   32.71%     36.35%     29.67%     10.09%  
                    03-1-246-5   34.31%     33.26%     29.70%     10.06%  
                    0-15-23-46   29.52%     36.64%     29.44%     10.00%  
                    06-1-24-35   30.05%     33.84%     29.80%     10.00%  
                    015-23-4-6   44.68%     34.72%     28.97%     9.98%   
                    0-1346-2-5   44.68%     34.31%     32.23%     9.97%   
                    0-1234-5-6   52.13%     32.13%     30.27%     9.95%   
                    0-12-36-45   34.04%     33.44%     28.22%     9.89%   
                    02-1-35-46   30.59%     35.89%     28.79%     9.86%   
                    03-16-25-4   33.24%     37.40%     30.08%     9.86%   
                    0-156-2-34   34.31%     35.84%     30.91%     9.85%   
                    0-125-36-4   36.97%     37.96%     28.95%     9.85%   
                    0136-2-4-5   52.93%     37.59%     30.78%     9.77%   
                    02-1-356-4   31.12%     37.83%     28.49%     9.75%   
                    0156-2-3-4   51.33%     36.33%     29.74%     9.73%   
                    04-123-5-6   43.88%     31.71%     28.17%     9.70%   
                    056-1-2-34   30.05%     34.04%     27.97%     9.66%   
                    0356-1-2-4   32.45%     36.62%     27.70%     9.61%   
                    01-23-45-6   41.49%     30.33%     28.51%     9.60%   
                    05-16-24-3   35.90%     33.18%     30.93%     9.60%   
                    04-1-235-6   33.24%     31.30%     27.94%     9.57%   
                    01-24-36-5   41.76%     30.31%     29.49%     9.47%   
                    05-1-234-6   34.04%     31.18%     28.55%     9.44%   
                    016-24-3-5   49.73%     31.79%     30.76%     9.43%   
                    05-14-26-3   35.90%     33.10%     30.93%     9.42%   
                    0-136-2-45   35.90%     34.72%     30.66%     9.41%   
                    012-34-5-6   52.93%     31.66%     27.99%     9.40%   
                    015-2-3-46   42.82%     33.30%     28.26%     9.40%   
                    06-13-25-4   31.38%     37.05%     28.83%     9.37%   
                    0-146-25-3   39.63%     33.19%     31.43%     9.35%   
                    0-14-235-6   36.44%     31.63%     30.35%     9.34%   
                    0123-4-5-6   60.90%     35.04%     28.37%     9.31%   
                    0-134-2-56   36.44%     33.90%     30.65%     9.29%   
                    036-12-4-5   36.44%     36.69%     27.96%     9.28%   
                    06-1-234-5   33.24%     32.56%     28.99%     9.23%   
                    0-16-245-3   35.90%     33.22%     30.88%     9.22%   
                    04-12-36-5   36.17%     32.18%     27.59%     9.21%   
                    06-1-2-345   28.46%     33.40%     27.80%     9.18%   
                    045-1-26-3   32.98%     32.24%     28.31%     9.18%   
                    046-1-23-5   32.45%     32.47%     28.18%     9.17%   
                    013-25-4-6   45.48%     34.20%     28.44%     9.16%   
                    014-2-35-6   47.61%     30.28%     29.38%     9.08%   
                    046-12-3-5   38.83%     32.23%     27.46%     9.06%   
                    034-1-26-5   32.98%     32.43%     28.70%     9.05%   
                    0-15-246-3   34.31%     33.78%     29.80%     9.00%   
                    03-1-25-46   27.93%     33.96%     27.36%     8.96%   
                    015-2-36-4   41.76%     34.49%     28.04%     8.94%   
                    04-13-2-56   31.65%     33.37%     28.36%     8.88%   
                    0-124-36-5   42.82%     32.47%     29.80%     8.86%   
                    06-1-25-34   28.19%     33.42%     27.79%     8.85%   
                    05-146-2-3   39.89%     32.40%     30.56%     8.81%   
                    04-136-2-5   38.03%     33.46%     30.04%     8.74%   
                    0-125-34-6   37.77%     33.53%     28.17%     8.64%   
                    04-16-25-3   34.57%     32.50%     29.26%     8.57%   
                    01-2-36-45   38.56%     30.10%     27.58%     8.56%   
                    03-1-26-45   29.26%     32.72%     28.18%     8.56%   
                    016-2-3-45   46.54%     31.58%     28.85%     8.53%   
                    0256-1-3-4   39.36%     35.95%     27.84%     8.43%   
                    014-2-3-56   47.07%     30.73%     28.75%     8.41%   
                    03-1-2-456   27.66%     32.65%     26.90%     8.37%   
                    05-1-24-36   29.52%     30.95%     27.99%     8.25%   
                    06-14-2-35   32.18%     32.69%     29.67%     8.19%   
                    06-1-23-45   28.46%     32.33%     27.46%     8.17%   
                    0146-2-3-5   56.12%     30.58%     29.54%     8.17%   
                    014-23-5-6   49.20%     28.98%     28.95%     8.16%   
                    0-15-2-346   28.19%     33.85%     27.94%     8.14%   
                    03-15-26-4   30.05%     36.87%     28.47%     8.11%   
                    0135-2-4-6   48.94%     33.45%     27.58%     8.09%   
                    06-12-3-45   34.84%     32.09%     26.74%     8.07%   
                    02-13-4-56   32.98%     36.74%     28.20%     8.05%   
                    06-125-3-4   37.77%     36.61%     27.47%     8.04%   
                    0-156-24-3   36.17%     32.81%     30.50%     7.98%   
                    026-13-4-5   38.03%     36.72%     29.06%     7.95%   
                    02-136-4-5   39.36%     36.84%     29.87%     7.90%   
                    025-16-3-4   38.30%     35.88%     28.94%     7.90%   
                    0-1-245-36   29.52%     30.99%     27.94%     7.87%   
                    03-16-24-5   34.57%     31.87%     29.95%     7.83%   
                    06-135-2-4   32.45%     36.20%     27.98%     7.82%   
                    056-1-24-3   31.91%     31.01%     27.56%     7.78%   
                    03-1-24-56   28.99%     31.60%     27.74%     7.77%   
                    023-16-4-5   38.56%     36.67%     29.55%     7.76%   
                    015-2-34-6   42.55%     30.06%     27.27%     7.73%   
                    06-15-23-4   29.26%     36.49%     27.75%     7.72%   
                    023-1-4-56   32.98%     36.40%     27.33%     7.71%   
                    03-156-2-4   33.78%     36.23%     28.79%     7.69%   
                    03-14-26-5   34.57%     31.78%     29.96%     7.65%   
                    02-16-34-5   35.37%     33.38%     29.37%     7.59%   
                    05-13-24-6   33.51%     30.15%     28.25%     7.56%   
                    045-16-2-3   35.11%     31.19%     28.18%     7.55%   
                    02-1-34-56   29.79%     33.11%     27.16%     7.53%   
                    05-14-23-6   34.57%     30.03%     28.79%     7.48%   
                    01-245-3-6   43.35%     27.63%     27.52%     7.48%   
                    046-13-2-5   33.51%     31.45%     27.51%     7.44%   
                    026-1-34-5   34.84%     33.09%     28.02%     7.43%   
                    034-16-2-5   35.11%     31.37%     28.57%     7.42%   
                    034-1-2-56   29.52%     31.10%     26.35%     7.37%   
                    06-13-24-5   32.71%     31.52%     28.70%     7.35%   
                    036-1-25-4   28.46%     34.77%     26.69%     7.28%   
                    06-14-23-5   33.78%     31.40%     29.24%     7.27%   
                    05-124-3-6   44.41%     29.74%     27.88%     7.25%   
                    045-1-23-6   31.65%     29.17%     26.17%     7.24%   
                    04-1-25-36   28.19%     30.26%     26.32%     7.22%   
                    02-13-46-5   33.24%     33.58%     27.69%     7.21%   
                    0-13-245-6   33.51%     30.19%     28.20%     7.18%   
                    0456-1-2-3   32.98%     30.08%     25.81%     7.14%   
                    013-24-5-6   46.81%     28.67%     28.32%     7.14%   
                    045-12-3-6   38.03%     28.93%     25.46%     7.13%   
                    014-2-36-5   46.28%     28.76%     28.02%     7.12%   
                    0236-1-4-5   38.83%     36.25%     28.07%     7.11%   
                    02-1-346-5   30.85%     31.81%     26.86%     7.08%   
                    046-1-25-3   30.85%     30.31%     26.19%     7.07%   
                    06-124-3-5   43.62%     31.12%     28.33%     7.05%   
                    03-146-2-5   38.56%     31.08%     29.59%     7.04%   
                    034-12-5-6   38.03%     29.12%     25.84%     7.00%   
                    025-1-3-46   32.98%     32.44%     26.22%     7.00%   
                    0-14-25-36   31.38%     30.59%     28.73%     6.99%   
                    03-16-2-45   31.38%     31.66%     28.05%     6.93%   
                    0-134-25-6   36.97%     30.00%     28.87%     6.93%   
                    0125-3-4-6   56.91%     33.14%     26.57%     6.93%   
                    035-1-24-6   31.91%     28.80%     26.56%     6.89%   
                    023-1-46-5   33.24%     33.24%     26.83%     6.87%   
                    04-15-26-3   31.38%     31.97%     27.65%     6.82%   
                    0235-1-4-6   38.03%     33.18%     26.00%     6.82%   
                    012-3-45-6   51.60%     28.42%     25.67%     6.62%   
                    0-1456-2-3   40.43%     31.76%     29.85%     6.62%   
                    0-15-234-6   32.71%     30.39%     27.67%     6.61%   
                    025-1-36-4   31.91%     33.64%     26.00%     6.55%   
                    0-135-24-6   34.31%     30.08%     28.27%     6.54%   
                    04-13-25-6   32.18%     29.46%     26.59%     6.53%   
                    03-12-45-6   34.31%     29.40%     25.32%     6.51%   
                    03-125-4-6   37.23%     33.92%     26.05%     6.48%   
                    06-13-2-45   29.52%     31.31%     26.79%     6.45%   
                    0-145-26-3   34.84%     32.08%     29.77%     6.44%   
                    05-14-2-36   31.65%     29.80%     27.86%     6.44%   
                    04-156-2-3   35.11%     31.33%     27.97%     6.40%   
                    05-134-2-6   37.23%     29.21%     28.01%     6.39%   
                    02-1-3-456   30.32%     31.13%     25.91%     6.25%   
                    013-2-45-6   43.62%     28.46%     26.41%     6.24%   
                    045-1-2-36   28.72%     28.95%     25.24%     6.20%   
                    06-134-2-5   36.44%     30.58%     28.46%     6.18%   
                    014-25-3-6   47.61%     26.82%     26.97%     6.06%   
                    06-1-245-3   30.32%     29.64%     26.46%     6.05%   
                    056-14-2-3   34.04%     29.86%     27.43%     5.98%   
                    03-14-2-56   31.12%     30.45%     27.61%     5.97%   
                    025-13-4-6   35.90%     32.84%     26.27%     5.86%   
                    015-24-3-6   44.41%     27.03%     26.86%     5.86%   
                    0346-1-2-5   32.18%     29.61%     25.87%     5.85%   
                    0345-1-2-6   32.71%     27.50%     24.53%     5.73%   
                    03-15-2-46   26.86%     32.37%     25.61%     5.59%   
                    02-156-3-4   36.44%     34.71%     27.80%     5.57%   
                    045-13-2-6   32.71%     28.15%     25.51%     5.51%   
