                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    024-15-3-6   34.03%     27.99%     26.22%     2.12%   
                    035-12-4-6   38.40%     27.91%     26.19%     5.47%   
                    04-16-2-35   27.57%     29.38%     26.15%     4.41%   
                    03-1-26-45   27.38%     29.32%     26.14%     5.47%   
                    03-12-46-5   36.31%     28.73%     26.13%     5.52%   
                    015-26-3-4   44.30%     25.67%     26.12%     4.13%   
                    01-256-3-4   41.63%     25.63%     26.10%     4.61%   
                    04-13-25-6   28.33%     28.31%     26.09%     2.69%   
                    04-12-3-56   34.79%     28.83%     26.03%     5.17%   
                    06-1-245-3   29.47%     28.69%     26.01%     4.64%   
                    034-15-2-6   28.33%     27.68%     26.01%     2.59%   
                    0-1246-3-5   48.48%     27.92%     25.97%     4.15%   
                    023-1-46-5   35.74%     28.21%     25.92%     4.86%   
                    013-2-4-56   42.78%     25.53%     25.92%     3.15%   
                    045-1-26-3   29.28%     28.92%     25.91%     5.28%   
                    0-135-26-4   34.03%     27.24%     25.91%     2.77%   
                    06-15-23-4   31.75%     27.00%     25.88%     3.73%   
                    06-1-235-4   32.51%     27.51%     25.86%     5.40%   
                    0-13-246-5   32.89%     27.93%     25.81%     3.36%   
                    046-1-23-5   31.94%     27.72%     25.81%     5.40%   
                    06-14-25-3   29.66%     27.74%     25.80%     2.97%   
                    046-15-2-3   30.23%     28.22%     25.80%     3.48%   
                    0-1346-2-5   37.83%     27.15%     25.77%     1.87%   
                    0146-2-3-5   49.62%     25.42%     25.67%     3.46%   
                    06-12-35-4   36.12%     27.81%     25.63%     5.03%   
                    036-1-2-45   27.76%     28.53%     25.61%     4.62%   
                    05-1-236-4   32.51%     27.35%     25.60%     5.38%   
                    04-13-2-56   27.57%     27.87%     25.58%     2.74%   
                    012-3-4-56   53.42%     25.74%     25.57%     5.12%   
                    0235-1-4-6   39.92%     26.79%     25.57%     4.03%   
                    0-15-26-34   27.76%     27.86%     25.56%     3.08%   
                    03-1-24-56   26.43%     28.23%     25.55%     4.09%   
                    0-1356-2-4   37.07%     26.77%     25.53%     1.68%   
                    02-135-4-6   36.50%     25.62%     25.50%     1.22%   
                    0-16-234-5   32.51%     27.96%     25.50%     3.63%   
                    0-134-26-5   33.46%     27.04%     25.49%     1.66%   
                    06-15-24-3   28.90%     27.72%     25.48%     2.53%   
                    03-16-2-45   27.57%     28.47%     25.46%     3.62%   
                    023-15-4-6   37.07%     26.19%     25.43%     2.33%   
                    04-1-25-36   25.67%     28.32%     25.42%     3.98%   
                    03-125-4-6   39.73%     26.65%     25.40%     2.39%   
                    012-34-5-6   52.66%     24.96%     25.38%     4.57%   
                    056-1-23-4   31.18%     26.76%     25.38%     4.64%   
                    04-15-26-3   28.71%     27.58%     25.27%     2.71%   
                    05-12-36-4   35.55%     27.19%     25.27%     4.52%   
                    05-16-23-4   31.18%     26.82%     25.27%     3.65%   
                    045-16-2-3   29.47%     28.07%     25.24%     3.43%   
                    02-15-34-6   30.23%     26.24%     25.15%     1.53%   
                    0-156-2-34   29.28%     27.28%     25.15%     1.85%   
                    016-23-4-5   45.63%     23.84%     25.09%     3.23%   
                    02-134-5-6   35.93%     25.42%     25.09%     0.10%   
                    02-13-46-5   32.51%     26.78%     25.09%     1.79%   
                    0123-4-5-6   63.69%     24.03%     25.04%     4.07%   
                    034-1-25-6   26.43%     27.06%     25.02%     2.58%   
                    0-1-256-34   27.19%     27.69%     25.00%     3.60%   
                    056-1-24-3   28.33%     27.49%     24.97%     3.43%   
                    01-26-34-5   38.78%     23.97%     24.97%     3.59%   
                    04-1-236-5   31.94%     26.76%     24.94%     4.52%   
                    02-1-356-4   31.18%     26.61%     24.93%     3.65%   
                    0156-2-3-4   47.34%     24.49%     24.90%     1.64%   
                    02-16-3-45   30.99%     27.48%     24.87%     2.32%   
                    04-156-2-3   30.23%     27.00%     24.87%     1.47%   
                    05-16-24-3   28.33%     27.54%     24.87%     2.44%   
                    02-14-36-5   32.70%     25.63%     24.84%     1.72%   
                    026-1-3-45   32.32%     27.55%     24.82%     2.94%   
                    046-1-25-3   28.33%     27.61%     24.82%     3.46%   
                    06-1-234-5   31.18%     26.62%     24.80%     3.70%   
                    06-124-3-5   41.83%     25.99%     24.74%     2.59%   
                    024-1-3-56   31.37%     26.95%     24.73%     2.15%   
                    04-1-256-3   28.14%     27.41%     24.71%     3.22%   
                    0-1256-3-4   44.87%     26.66%     24.69%     0.81%   
                    016-24-3-5   42.78%     24.57%     24.69%     2.02%   
                    04-12-36-5   34.98%     26.60%     24.61%     3.65%   
                    04-16-23-5   30.61%     26.23%     24.60%     2.78%   
                    0234-1-5-6   38.02%     25.88%     24.59%     1.71%   
                    025-1-34-6   30.42%     25.93%     24.54%     1.69%   
                    06-135-2-4   32.89%     25.06%     24.54%     1.00%   
                    034-1-2-56   25.67%     26.63%     24.51%     2.63%   
                    03-146-2-5   33.27%     25.19%     24.45%     1.76%   
                    0-13-256-4   30.80%     26.22%     24.44%     1.33%   
                    03-14-26-5   30.42%     25.26%     24.29%     1.73%   
                    05-1-26-34   25.86%     26.35%     24.24%     3.07%   
                    034-12-5-6   35.74%     25.34%     24.21%     2.25%   
                    03-1-246-5   30.42%     25.95%     24.20%     3.11%   
                    06-15-2-34   26.62%     25.68%     24.18%     1.31%   
                    0-136-24-5   31.94%     26.02%     24.17%     0.22%   
                    012-36-4-5   53.61%     23.51%     24.15%     3.60%   
                    03-12-4-56   34.98%     25.67%     24.14%     3.03%   
                    06-134-2-5   32.32%     24.86%     24.12%     -0.12%  
                    016-25-3-4   42.02%     23.73%     24.10%     1.30%   
                    046-12-3-5   37.64%     25.89%     24.00%     3.13%   
                    02-1-346-5   30.42%     25.79%     24.00%     2.45%   
                    025-13-4-6   34.03%     24.45%     23.98%     -0.58%  
                    024-13-5-6   34.22%     24.70%     23.97%     -0.66%  
                    035-1-26-4   29.66%     25.61%     23.93%     3.05%   
                    023-1-4-56   34.41%     25.15%     23.93%     2.37%   
                    02-15-36-4   31.18%     24.78%     23.93%     0.55%   
                    0-16-25-34   26.05%     26.40%     23.90%     1.22%   
                    02-146-3-5   36.69%     24.20%     23.86%     0.46%   
                    06-125-3-4   39.54%     25.10%     23.85%     0.87%   
                    036-14-2-5   30.80%     24.48%     23.77%     0.89%   
                    05-13-26-4   29.47%     24.87%     23.68%     0.80%   
                    056-1-2-34   26.05%     25.44%     23.68%     2.21%   
                    02-16-35-4   31.18%     25.22%     23.67%     0.97%   
                    02-1-34-56   27.57%     25.19%     23.66%     1.57%   
                    026-1-35-4   32.51%     25.29%     23.62%     1.59%   
                    04-16-25-3   27.00%     26.12%     23.61%     0.85%   
                    0-136-25-4   31.18%     25.18%     23.58%     -0.50%  
                    056-12-3-4   36.88%     24.93%     23.57%     2.38%   
                    05-16-2-34   26.05%     25.50%     23.57%     1.22%   
                    0356-1-2-4   31.37%     25.01%     23.56%     2.49%   
                    046-13-2-5   30.42%     24.93%     23.55%     0.70%   
                    0-1236-4-5   48.86%     24.33%     23.55%     1.34%   
                    016-2-34-5   40.49%     22.52%     23.39%     0.80%   
                    05-126-3-4   39.54%     25.01%     23.38%     1.26%   
                    03-15-26-4   28.90%     24.41%     23.38%     0.56%   
                    013-26-4-5   44.11%     21.95%     23.36%     0.34%   
                    025-1-36-4   31.37%     24.47%     23.31%     0.71%   
                    024-1-36-5   31.56%     24.71%     23.31%     0.63%   
                    035-16-2-4   29.85%     24.77%     23.26%     1.20%   
                    05-136-2-4   31.18%     24.28%     23.25%     -0.51%  
                    06-13-24-5   29.09%     24.43%     23.23%     -0.25%  
                    06-1-25-34   24.71%     25.07%     23.20%     1.30%   
                    056-13-2-4   29.66%     23.97%     23.12%     -0.06%  
                    02-13-4-56   31.18%     23.72%     23.10%     -0.70%  
                    04-13-26-5   28.90%     24.28%     23.02%     -0.07%  
                    0-126-34-5   38.02%     24.70%     23.01%     0.77%   
                    026-14-3-5   35.36%     23.49%     22.98%     -0.80%  
                    03-156-2-4   30.42%     23.83%     22.98%     -0.67%  
                    06-123-4-5   43.35%     22.88%     22.87%     1.28%   
                    036-15-2-4   29.28%     23.63%     22.86%     -0.28%  
                    03-1-256-4   28.33%     24.25%     22.83%     1.08%   
                    04-126-3-5   38.97%     24.42%     22.72%     0.39%   
                    0346-1-2-5   30.04%     24.12%     22.68%     0.88%   
                    06-13-25-4   28.33%     23.59%     22.64%     -0.97%  
                    04-136-2-5   30.61%     23.69%     22.59%     -1.37%  
                    036-1-24-5   28.14%     23.85%     22.46%     0.43%   
                    06-12-34-5   34.03%     23.35%     22.39%     0.97%   
                    02-156-3-4   33.84%     22.84%     22.38%     -1.97%  
                    0246-1-3-5   36.88%     23.64%     22.37%     -0.33%  
                    03-16-24-5   27.95%     23.79%     22.31%     -0.57%  
                    0136-2-4-5   47.34%     20.82%     22.21%     -2.34%  
                    026-15-3-4   33.84%     22.64%     22.07%     -1.97%  
                    034-1-26-5   27.00%     23.04%     21.95%     -0.18%  
                    036-1-25-4   27.38%     23.01%     21.87%     -0.29%  
                    0126-3-4-5   59.13%     20.98%     21.80%     -1.07%  
                    0256-1-3-4   35.36%     22.69%     21.77%     -1.56%  
                    03-16-25-4   27.19%     22.95%     21.72%     -1.29%  
                    025-16-3-4   32.70%     22.27%     21.50%     -2.42%  
                    024-16-3-5   32.89%     22.51%     21.50%     -2.50%  
                    034-16-2-5   27.19%     22.20%     21.28%     -2.03%  
                    036-12-4-5   36.69%     21.29%     21.06%     -0.62%  
                    03-126-4-5   39.16%     21.26%     20.83%     -1.75%  
                    0236-1-4-5   38.78%     20.86%     20.75%     -1.50%  
                    023-16-4-5   35.93%     20.71%     20.70%     -2.29%  
                    02-16-34-5   29.09%     20.76%     20.42%     -3.09%  
                    026-1-34-5   30.42%     20.82%     20.38%     -2.47%  
                    02-136-4-5   34.22%     19.54%     20.11%     -4.82%  
                    026-13-4-5   34.03%     19.35%     19.82%     -4.74%  


                   Average Matthews Correlation Coefficient:                    

                      Grouping  Overall    Average    F1 Score     MCC    
                    01-23-45-6   43.73%     34.83%     33.47%     13.69%  
                    0-1-23-456   32.70%     37.29%     32.48%     13.62%  
                    01-2-35-46   40.87%     35.09%     32.76%     12.95%  
                    0-1-235-46   33.65%     36.35%     31.78%     12.48%  
                    01-2-345-6   41.25%     33.98%     32.30%     12.30%  
                    01-2-3-456   42.02%     33.91%     31.88%     12.20%  
                    0-12-35-46   37.26%     36.65%     31.55%     12.10%  
                    0-1-2345-6   36.88%     35.20%     31.34%     11.76%  
                    0-1-2-3456   31.75%     35.33%     30.50%     11.63%  
                    0-12-345-6   37.64%     35.54%     31.09%     11.46%  
                    0-12-3-456   38.40%     35.46%     30.67%     11.36%  
                    0-145-23-6   38.21%     35.47%     33.00%     11.34%  
                    01-23-46-5   43.92%     31.94%     31.21%     11.31%  
                    01-24-35-6   41.06%     33.30%     31.87%     11.13%  
                    0-14-235-6   36.50%     35.18%     32.20%     11.12%  
                    014-2-35-6   45.25%     33.43%     32.02%     10.86%  
                    0-15-23-46   32.89%     35.83%     31.80%     10.81%  
                    05-1-23-46   30.99%     34.32%     30.49%     10.79%  
                    0-123-45-6   44.30%     34.60%     31.04%     10.73%  
                    0-124-35-6   42.97%     35.46%     31.71%     10.69%  
                    01-235-4-6   46.01%     30.44%     30.70%     10.45%  
                    0-1-236-45   32.89%     33.78%     29.67%     10.30%  
                    01-2-36-45   39.54%     32.05%     30.55%     10.28%  
                    012-3-45-6   54.56%     31.69%     29.82%     9.98%   
                    045-1-23-6   32.32%     33.05%     29.97%     9.97%   
                    0-1-246-35   31.37%     33.87%     29.62%     9.69%   
                    01-245-3-6   42.97%     31.62%     30.84%     9.69%   
                    0-14-23-56   33.08%     33.62%     30.73%     9.49%   
                    0-12-36-45   35.93%     33.61%     29.34%     9.43%   
                    05-14-23-6   33.84%     33.15%     30.91%     9.43%   
                    015-2-3-46   44.30%     32.32%     30.67%     9.43%   
                    01-25-3-46   40.30%     31.83%     30.22%     9.38%   
                    014-23-5-6   48.29%     30.28%     30.47%     9.22%   
                    0-14-2-356   31.56%     33.72%     30.30%     9.14%   
                    0145-2-3-6   51.14%     31.35%     30.68%     9.07%   
                    04-1-235-6   32.51%     32.23%     29.31%     9.07%   
                    0-1-26-345   28.90%     33.24%     28.84%     9.03%   
                    01-26-3-45   40.68%     30.70%     29.41%     9.00%   
                    0-13-2-456   31.18%     34.50%     30.22%     8.92%   
                    015-23-4-6   47.34%     29.80%     30.18%     8.82%   
                    01-23-4-56   42.59%     28.88%     29.22%     8.82%   
                    01-234-5-6   44.68%     29.55%     29.64%     8.75%   
                    04-12-35-6   36.12%     32.53%     29.08%     8.69%   
                    0-1-24-356   28.90%     33.10%     28.99%     8.68%   
                    03-1-2-456   28.71%     32.53%     28.60%     8.67%   
                    06-1-23-45   30.23%     31.91%     28.64%     8.64%   
                    012-35-4-6   54.75%     29.43%     28.62%     8.63%   
                    0-16-23-45   31.56%     33.24%     29.34%     8.57%   
                    05-12-3-46   36.69%     32.49%     28.68%     8.53%   
                    01-2-356-4   41.06%     28.99%     28.79%     8.48%   
                    0-123-46-5   44.49%     31.71%     28.79%     8.35%   
                    035-1-2-46   29.66%     32.26%     28.48%     8.35%   
                    0-146-2-35   34.22%     33.11%     29.87%     8.34%   
                    0-1-2456-3   34.60%     32.11%     28.45%     8.33%   
                    0-14-26-35   31.37%     33.18%     29.71%     8.31%   
                    0-1-234-56   30.99%     32.39%     28.73%     8.28%   
                    0-15-234-6   33.65%     33.44%     30.23%     8.24%   
                    05-1-234-6   31.75%     31.92%     28.91%     8.23%   
                    0-1245-3-6   48.86%     33.33%     30.53%     8.21%   
                    02-1-35-46   30.99%     32.72%     28.89%     8.12%   
                    0-135-2-46   34.03%     33.89%     30.46%     8.07%   
                    013-2-45-6   43.92%     31.49%     30.17%     8.02%   
                    0-125-3-46   40.68%     33.94%     29.77%     7.95%   
                    0-145-2-36   34.03%     32.70%     30.08%     7.93%   
                    03-12-45-6   36.12%     31.62%     28.39%     7.90%   
                    0-1345-2-6   39.92%     33.20%     31.03%     7.87%   
                    045-12-3-6   38.02%     31.22%     28.17%     7.71%   
                    0-1-245-36   29.47%     32.23%     28.51%     7.70%   
                    01-26-35-4   40.87%     28.44%     28.21%     7.65%   
                    0-12-356-4   37.45%     30.54%     27.59%     7.63%   
                    015-24-3-6   44.49%     30.52%     29.78%     7.62%   
                    01-24-3-56   39.73%     29.61%     28.82%     7.61%   
                    012-3-46-5   54.75%     28.80%     27.56%     7.61%   
                    0-1-2356-4   36.50%     29.59%     27.11%     7.48%   
                    02-1-345-6   31.37%     31.61%     28.43%     7.48%   
                    04-1-23-56   29.09%     30.66%     27.84%     7.44%   
                    04-15-23-6   31.75%     31.71%     29.33%     7.40%   
                    02-1-3-456   32.13%     31.54%     28.01%     7.37%   
                    014-2-3-56   43.92%     29.74%     28.97%     7.34%   
                    014-25-3-6   44.68%     30.17%     29.48%     7.29%   
                    01-2-346-5   40.30%     28.16%     27.87%     7.28%   
                    06-1-2-345   27.76%     31.05%     27.46%     7.26%   
                    023-1-45-6   35.55%     31.10%     28.18%     7.24%   
                    0-1-2346-5   36.50%     29.74%     26.97%     7.19%   
                    0-16-2-345   29.09%     32.39%     28.16%     7.18%   
                    0-124-3-56   41.63%     31.77%     28.67%     7.17%   
                    05-124-3-6   42.40%     31.30%     28.85%     7.12%   
                    04-1-2-356   27.57%     30.77%     27.41%     7.09%   
                    046-1-2-35   28.90%     30.87%     27.35%     7.03%   
                    035-14-2-6   32.51%     31.10%     28.90%     6.99%   
                    0-1235-4-6   50.57%     30.18%     28.62%     6.93%   
                    0-1456-2-3   39.35%     31.36%     29.09%     6.93%   
                    0345-1-2-6   31.56%     30.53%     27.67%     6.90%   
                    0-15-2-346   29.28%     32.05%     28.46%     6.77%   
                    0-1-25-346   27.38%     31.44%     27.48%     6.76%   
                    02-14-35-6   33.84%     31.56%     29.31%     6.76%   
                    05-1-2-346   27.38%     30.53%     27.14%     6.76%   
                    0-146-23-5   37.26%     29.96%     28.32%     6.70%   
                    0-145-26-3   35.17%     31.34%     28.94%     6.65%   
                    01-246-3-5   43.73%     27.33%     27.47%     6.64%   
                    0-14-236-5   35.93%     29.72%     27.83%     6.57%   
                    045-1-2-36   28.14%     30.27%     27.05%     6.56%   
                    06-14-2-35   30.23%     31.00%     28.34%     6.54%   
                    035-1-24-6   29.85%     30.47%     27.59%     6.53%   
                    0-12-346-5   36.69%     29.72%     26.66%     6.43%   
                    0-13-245-6   32.13%     32.21%     29.18%     6.40%   
                    015-2-34-6   42.21%     28.48%     28.48%     6.40%   
                    01-2-34-56   37.45%     27.56%     27.52%     6.40%   
                    03-145-2-6   34.22%     30.71%     29.13%     6.39%   
                    06-12-3-45   35.93%     30.07%     26.83%     6.38%   
                    01-25-34-6   38.21%     28.00%     28.04%     6.35%   
                    0-1234-5-6   50.76%     30.32%     28.57%     6.29%   
                    04-1-26-35   27.38%     30.23%     26.82%     6.26%   
                    0-135-24-6   34.22%     32.10%     29.57%     6.26%   
                    0456-1-2-3   32.13%     29.48%     26.40%     6.22%   
                    016-2-3-45   42.40%     29.25%     27.83%     6.21%   
                    0-126-3-45   39.92%     31.43%     27.45%     6.18%   
                    03-1-245-6   29.66%     30.24%     27.57%     6.16%   
                    0-15-246-3   32.70%     31.22%     28.06%     6.13%   
                    05-1-246-3   30.80%     29.71%     26.75%     6.12%   
                    0-13-25-46   29.47%     32.43%     28.56%     6.10%   
                    05-13-2-46   29.47%     31.52%     28.23%     6.10%   
                    01-24-36-5   39.92%     27.37%     27.40%     6.09%   
                    06-1-24-35   27.57%     30.37%     27.03%     6.08%   
                    0-14-25-36   29.66%     31.28%     28.31%     6.03%   
                    05-14-2-36   29.66%     30.37%     27.98%     6.03%   
                    0-16-24-35   28.90%     31.71%     27.73%     6.01%   
                    01-236-4-5   45.44%     24.98%     26.32%     5.90%   
                    0-123-4-56   43.16%     28.65%     26.80%     5.86%   
                    03-15-2-46   28.90%     31.07%     27.93%     5.86%   
                    03-1-25-46   27.00%     30.45%     26.95%     5.85%   
                    014-2-36-5   44.11%     27.50%     27.55%     5.82%   
                    05-123-4-6   43.92%     28.18%     26.98%     5.81%   
                    0-13-26-45   29.85%     31.30%     27.75%     5.72%   
                    024-1-35-6   32.70%     30.64%     27.78%     5.67%   
                    0-124-36-5   41.83%     29.53%     27.24%     5.65%   
                    013-2-46-5   44.11%     28.60%     27.91%     5.64%   
                    0-15-24-36   28.90%     31.26%     27.99%     5.58%   
                    05-1-24-36   27.00%     29.75%     26.68%     5.57%   
                    0-12-34-56   33.84%     29.12%     26.32%     5.55%   
                    03-12-46-5   36.31%     28.73%     26.13%     5.52%   
                    05-12-34-6   34.60%     28.65%     26.50%     5.50%   
                    035-12-4-6   38.40%     27.91%     26.19%     5.47%   
                    03-1-26-45   27.38%     29.32%     26.14%     5.47%   
                    02-1-36-45   29.66%     29.68%     26.68%     5.45%   
                    015-2-36-4   43.16%     27.02%     27.26%     5.42%   
                    06-1-235-4   32.51%     27.51%     25.86%     5.40%   
                    046-1-23-5   31.94%     27.72%     25.81%     5.40%   
                    0-15-236-4   34.41%     28.87%     26.92%     5.40%   
                    05-1-236-4   32.51%     27.35%     25.60%     5.38%   
                    0124-3-5-6   61.98%     27.32%     27.12%     5.38%   
                    01-25-36-4   39.16%     26.54%     26.81%     5.37%   
                    0-16-235-4   33.84%     28.85%     26.56%     5.33%   
                    045-1-26-3   29.28%     28.92%     25.91%     5.28%   
                    0-14-256-3   32.13%     30.37%     27.60%     5.27%   
                    045-13-2-6   30.80%     30.25%     27.71%     5.27%   
                    04-12-3-56   34.79%     28.83%     26.03%     5.17%   
                    012-3-4-56   53.42%     25.74%     25.57%     5.12%   
                    02-145-3-6   37.64%     29.72%     28.54%     5.10%   
                    06-12-35-4   36.12%     27.81%     25.63%     5.03%   
                    04-123-5-6   43.35%     27.59%     26.31%     4.94%   
                    0-125-34-6   38.59%     30.10%     27.58%     4.91%   
                    06-14-23-5   33.27%     27.85%     26.79%     4.90%   
                    06-145-2-3   34.03%     29.16%     27.57%     4.87%   
                    016-2-35-4   42.59%     26.99%     26.63%     4.86%   
                    023-1-46-5   35.74%     28.21%     25.92%     4.86%   
                    0-126-35-4   40.11%     29.17%     26.25%     4.83%   
                    0-146-25-3   33.65%     29.85%     27.33%     4.77%   
                    0135-2-4-6   50.19%     27.19%     27.72%     4.77%   
                    05-146-2-3   33.65%     28.95%     27.00%     4.77%   
                    05-14-26-3   30.80%     29.02%     26.85%     4.74%   
                    025-1-3-46   32.51%     29.77%     26.72%     4.72%   
                    04-135-2-6   32.89%     29.77%     27.99%     4.66%   
                    056-1-23-4   31.18%     26.76%     25.38%     4.64%   
                    06-1-245-3   29.47%     28.69%     26.01%     4.64%   
                    036-1-2-45   27.76%     28.53%     25.61%     4.62%   
                    01-256-3-4   41.63%     25.63%     26.10%     4.61%   
                    012-34-5-6   52.66%     24.96%     25.38%     4.57%   
                    0-16-245-3   30.80%     30.03%     26.70%     4.56%   
                    02-15-3-46   32.32%     30.08%     27.34%     4.56%   
                    03-14-2-56   29.09%     28.85%     26.85%     4.54%   
                    04-125-3-6   39.54%     29.81%     27.29%     4.54%   
                    014-26-3-5   45.25%     26.15%     26.41%     4.53%   
                    05-12-36-4   35.55%     27.19%     25.27%     4.52%   
                    04-1-236-5   31.94%     26.76%     24.94%     4.52%   
                    03-14-25-6   29.85%     29.29%     27.36%     4.49%   
                    0-134-2-56   32.13%     30.63%     28.05%     4.47%   
                    0-134-25-6   32.89%     31.07%     28.56%     4.42%   
                    04-16-2-35   27.57%     29.38%     26.15%     4.41%   
                    05-134-2-6   32.89%     30.16%     28.23%     4.41%   
                    0-136-2-45   31.56%     30.70%     27.32%     4.41%   
                    0-13-24-56   28.90%     30.20%     27.16%     4.33%   
                    05-13-24-6   29.66%     29.73%     27.34%     4.28%   
                    0-156-23-4   34.41%     28.60%     26.85%     4.27%   
                    02-13-45-6   32.32%     29.67%     27.35%     4.16%   
                    0-1246-3-5   48.48%     27.92%     25.97%     4.15%   
                    015-26-3-4   44.30%     25.67%     26.12%     4.13%   
                    03-124-5-6   42.02%     27.54%     26.29%     4.11%   
                    03-1-24-56   26.43%     28.23%     25.55%     4.09%   
                    0123-4-5-6   63.69%     24.03%     25.04%     4.07%   
                    0125-3-4-6   60.27%     26.72%     26.67%     4.07%   
                    03-15-24-6   29.09%     29.27%     27.04%     4.05%   
                    0235-1-4-6   39.92%     26.79%     25.57%     4.03%   
                    04-15-2-36   27.57%     28.93%     26.41%     3.99%   
                    04-1-25-36   25.67%     28.32%     25.42%     3.98%   
                    06-13-2-45   28.71%     29.11%     26.38%     3.94%   
                    0-125-36-4   39.54%     28.64%     26.35%     3.93%   
                    056-14-2-3   30.99%     28.11%     26.28%     3.89%   
                    013-24-5-6   44.30%     26.80%     27.02%     3.83%   
                    0245-1-3-6   36.69%     28.79%     26.56%     3.79%   
                    06-15-23-4   31.75%     27.00%     25.88%     3.73%   
                    06-1-234-5   31.18%     26.62%     24.80%     3.70%   
                    04-12-36-5   34.98%     26.60%     24.61%     3.65%   
                    05-16-23-4   31.18%     26.82%     25.27%     3.65%   
                    02-1-356-4   31.18%     26.61%     24.93%     3.65%   
                    0-16-234-5   32.51%     27.96%     25.50%     3.63%   
                    03-16-2-45   27.57%     28.47%     25.46%     3.62%   
                    0-1-256-34   27.19%     27.69%     25.00%     3.60%   
                    012-36-4-5   53.61%     23.51%     24.15%     3.60%   
                    01-26-34-5   38.78%     23.97%     24.97%     3.59%   
                    023-14-5-6   38.59%     27.04%     26.34%     3.50%   
                    046-15-2-3   30.23%     28.22%     25.80%     3.48%   
                    046-1-25-3   28.33%     27.61%     24.82%     3.46%   
                    0146-2-3-5   49.62%     25.42%     25.67%     3.46%   
                    045-16-2-3   29.47%     28.07%     25.24%     3.43%   
                    056-1-24-3   28.33%     27.49%     24.97%     3.43%   
                    025-14-3-6   35.36%     28.60%     27.14%     3.36%   
                    0-13-246-5   32.89%     27.93%     25.81%     3.36%   
                    02-14-3-56   32.51%     27.86%     26.26%     3.24%   
                    016-23-4-5   45.63%     23.84%     25.09%     3.23%   
                    04-1-256-3   28.14%     27.41%     24.71%     3.22%   
                    013-2-4-56   42.78%     25.53%     25.92%     3.15%   
                    046-12-3-5   37.64%     25.89%     24.00%     3.13%   
                    03-1-246-5   30.42%     25.95%     24.20%     3.11%   
                    013-25-4-6   43.54%     25.97%     26.43%     3.10%   
                    0-15-26-34   27.76%     27.86%     25.56%     3.08%   
                    05-1-26-34   25.86%     26.35%     24.24%     3.07%   
                    0-156-24-3   31.56%     29.32%     26.45%     3.06%   
                    035-1-26-4   29.66%     25.61%     23.93%     3.05%   
                    03-12-4-56   34.98%     25.67%     24.14%     3.03%   
                    06-14-25-3   29.66%     27.74%     25.80%     2.97%   
                    026-1-3-45   32.32%     27.55%     24.82%     2.94%   
                    0134-2-5-6   49.05%     26.86%     27.16%     2.85%   
                    04-16-23-5   30.61%     26.23%     24.60%     2.78%   
                    0-135-26-4   34.03%     27.24%     25.91%     2.77%   
                    04-13-2-56   27.57%     27.87%     25.58%     2.74%   
                    04-15-26-3   28.71%     27.58%     25.27%     2.71%   
                    04-13-25-6   28.33%     28.31%     26.09%     2.69%   
                    034-1-2-56   25.67%     26.63%     24.51%     2.63%   
                    06-124-3-5   41.83%     25.99%     24.74%     2.59%   
                    034-15-2-6   28.33%     27.68%     26.01%     2.59%   
                    034-1-25-6   26.43%     27.06%     25.02%     2.58%   
                    06-15-24-3   28.90%     27.72%     25.48%     2.53%   
                    0356-1-2-4   31.37%     25.01%     23.56%     2.49%   
                    02-1-346-5   30.42%     25.79%     24.00%     2.45%   
                    05-16-24-3   28.33%     27.54%     24.87%     2.44%   
                    03-125-4-6   39.73%     26.65%     25.40%     2.39%   
                    056-12-3-4   36.88%     24.93%     23.57%     2.38%   
                    023-1-4-56   34.41%     25.15%     23.93%     2.37%   
                    023-15-4-6   37.07%     26.19%     25.43%     2.33%   
                    02-16-3-45   30.99%     27.48%     24.87%     2.32%   
                    034-12-5-6   35.74%     25.34%     24.21%     2.25%   
                    056-1-2-34   26.05%     25.44%     23.68%     2.21%   
                    024-1-3-56   31.37%     26.95%     24.73%     2.15%   
                    024-15-3-6   34.03%     27.99%     26.22%     2.12%   
                    016-24-3-5   42.78%     24.57%     24.69%     2.02%   
                    0-1346-2-5   37.83%     27.15%     25.77%     1.87%   
                    0-156-2-34   29.28%     27.28%     25.15%     1.85%   
                    02-13-46-5   32.51%     26.78%     25.09%     1.79%   
                    03-146-2-5   33.27%     25.19%     24.45%     1.76%   
                    03-14-26-5   30.42%     25.26%     24.29%     1.73%   
                    02-14-36-5   32.70%     25.63%     24.84%     1.72%   
                    0234-1-5-6   38.02%     25.88%     24.59%     1.71%   
                    025-1-34-6   30.42%     25.93%     24.54%     1.69%   
                    0-1356-2-4   37.07%     26.77%     25.53%     1.68%   
                    0-134-26-5   33.46%     27.04%     25.49%     1.66%   
                    0156-2-3-4   47.34%     24.49%     24.90%     1.64%   
                    026-1-35-4   32.51%     25.29%     23.62%     1.59%   
                    02-1-34-56   27.57%     25.19%     23.66%     1.57%   
                    02-15-34-6   30.23%     26.24%     25.15%     1.53%   
                    04-156-2-3   30.23%     27.00%     24.87%     1.47%   
                    0-1236-4-5   48.86%     24.33%     23.55%     1.34%   
                    0-13-256-4   30.80%     26.22%     24.44%     1.33%   
                    06-15-2-34   26.62%     25.68%     24.18%     1.31%   
                    016-25-3-4   42.02%     23.73%     24.10%     1.30%   
                    06-1-25-34   24.71%     25.07%     23.20%     1.30%   
                    06-123-4-5   43.35%     22.88%     22.87%     1.28%   
