                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    06-1-235-4   33.80%     30.17%     28.76%     7.38%   
                    045-16-2-3   34.83%     31.68%     28.76%     8.68%   
                    04-135-2-6   35.08%     30.66%     28.76%     6.59%   
                    0346-1-2-5   34.70%     30.49%     28.76%     7.55%   
                    0-125-36-4   40.85%     31.59%     28.75%     6.89%   
                    03-12-46-5   34.57%     31.33%     28.75%     7.86%   
                    02-15-3-46   32.91%     29.96%     28.75%     5.72%   
                    016-2-34-5   40.97%     30.53%     28.74%     7.98%   
                    0134-2-5-6   43.79%     29.49%     28.72%     5.67%   
                    012-3-4-56   45.97%     30.63%     28.70%     7.95%   
                    02-1-345-6   30.60%     30.47%     28.68%     7.41%   
                    02-1-356-4   32.78%     30.28%     28.67%     7.20%   
                    056-1-23-4   32.91%     30.10%     28.64%     7.16%   
                    0-1345-2-6   39.18%     29.95%     28.64%     4.55%   
                    06-13-2-45   30.86%     30.46%     28.62%     6.72%   
                    04-156-2-3   37.77%     31.38%     28.60%     7.26%   
                    046-12-3-5   38.03%     31.33%     28.60%     7.83%   
                    04-1-26-35   29.07%     31.98%     28.59%     7.95%   
                    0-15-236-4   35.85%     31.06%     28.58%     6.33%   
                    034-1-2-56   29.32%     30.28%     28.57%     7.61%   
                    0-156-2-34   36.62%     31.12%     28.57%     6.97%   
                    04-13-26-5   32.14%     31.52%     28.56%     6.94%   
                    02-16-3-45   34.06%     31.15%     28.55%     7.32%   
                    05-14-23-6   30.86%     29.69%     28.54%     5.51%   
                    034-1-25-6   30.35%     29.97%     28.54%     7.29%   
                    012-35-4-6   44.94%     30.62%     28.53%     7.98%   
                    0123-4-5-6   53.39%     30.18%     28.45%     7.38%   
                    012-34-5-6   44.30%     30.29%     28.45%     7.69%   
                    015-2-34-6   38.41%     29.37%     28.43%     6.70%   
                    024-15-3-6   36.24%     29.39%     28.42%     5.58%   
                    0136-2-4-5   48.53%     30.19%     28.42%     7.09%   
                    03-15-2-46   30.35%     29.78%     28.41%     6.04%   
                    02-13-4-56   33.16%     29.58%     28.41%     5.87%   
                    0145-2-3-6   44.81%     29.09%     28.41%     5.53%   
                    023-1-4-56   33.55%     29.79%     28.40%     6.47%   
                    05-1-236-4   33.67%     30.71%     28.39%     7.38%   
                    06-1-2-345   29.07%     30.38%     28.37%     7.42%   
                    02-1-34-56   29.45%     29.71%     28.36%     6.60%   
                    025-1-36-4   33.93%     29.75%     28.36%     6.48%   
                    045-12-3-6   36.62%     31.45%     28.31%     8.24%   
                    04-125-3-6   40.59%     31.19%     28.30%     6.72%   
                    06-15-24-3   32.27%     29.23%     28.29%     5.15%   
                    0-14-256-3   34.70%     30.47%     28.28%     5.03%   
                    0345-1-2-6   32.52%     30.11%     28.27%     7.74%   
                    03-15-24-6   31.24%     29.14%     28.27%     5.46%   
                    0-125-34-6   39.44%     30.93%     28.26%     6.42%   
                    046-15-2-3   33.80%     29.78%     28.26%     6.00%   
                    014-26-3-5   39.56%     29.92%     28.25%     5.73%   
                    05-136-2-4   37.90%     30.47%     28.23%     7.17%   
                    0-126-35-4   41.74%     32.34%     28.22%     7.64%   
                    03-16-2-45   31.50%     30.98%     28.21%     7.64%   
                    05-146-2-3   36.75%     30.15%     28.20%     5.98%   
                    036-1-2-45   29.71%     30.29%     28.19%     6.83%   
                    04-126-3-5   42.25%     32.27%     28.18%     7.65%   
                    05-123-4-6   41.23%     30.46%     28.14%     7.28%   
                    0-126-34-5   41.10%     32.01%     28.14%     7.36%   
                    06-14-23-5   30.99%     29.07%     28.10%     4.47%   
                    02-136-4-5   39.56%     29.94%     28.10%     6.11%   
                    02-146-3-5   38.41%     29.61%     28.07%     4.92%   
                    06-13-25-4   32.65%     29.18%     28.07%     5.56%   
                    06-1-25-34   28.94%     29.31%     28.02%     6.29%   
                    013-26-4-5   40.20%     29.97%     28.01%     6.22%   
                    045-1-26-3   31.37%     31.04%     28.01%     7.43%   
                    034-16-2-5   33.03%     30.42%     27.99%     7.24%   
                    05-14-2-36   29.32%     29.43%     27.99%     5.04%   
                    0135-2-4-6   45.20%     28.96%     27.99%     5.70%   
                    0235-1-4-6   38.54%     29.30%     27.97%     6.16%   
                    05-12-36-4   34.70%     30.82%     27.95%     7.31%   
                    025-13-4-6   36.24%     28.96%     27.91%     5.29%   
                    0-134-26-5   34.06%     30.30%     27.91%     4.19%   
                    05-16-2-34   31.50%     30.38%     27.91%     7.29%   
                    0-1256-3-4   50.96%     31.36%     27.91%     6.01%   
                    05-124-3-6   39.44%     29.93%     27.89%     5.29%   
                    025-1-34-6   32.52%     29.09%     27.86%     6.02%   
                    02-16-35-4   33.80%     30.18%     27.86%     6.52%   
                    02-14-36-5   30.99%     28.89%     27.85%     3.99%   
                    0156-2-3-4   48.91%     29.50%     27.81%     6.24%   
                    023-16-4-5   37.26%     29.93%     27.81%     6.11%   
                    0-14-26-35   29.71%     30.59%     27.80%     4.83%   
                    06-12-3-45   34.31%     30.84%     27.78%     6.89%   
                    02-16-34-5   33.16%     29.84%     27.78%     6.23%   
                    03-12-45-6   33.29%     30.75%     27.76%     7.20%   
                    03-146-2-5   35.85%     29.44%     27.74%     5.24%   
                    06-15-23-4   32.14%     28.91%     27.72%     4.91%   
                    06-123-4-5   41.36%     29.84%     27.70%     6.24%   
                    05-134-2-6   32.91%     28.80%     27.68%     4.22%   
                    03-16-25-4   33.29%     29.70%     27.66%     6.48%   
                    056-13-2-4   33.67%     29.04%     27.65%     5.50%   
                    036-1-25-4   31.50%     29.01%     27.64%     5.67%   
                    0-135-26-4   35.85%     30.25%     27.64%     4.93%   
                    0125-3-4-6   53.27%     29.30%     27.64%     5.79%   
                    02-14-3-56   31.24%     28.57%     27.61%     3.78%   
                    056-1-2-34   29.96%     29.16%     27.60%     6.22%   
                    02-134-5-6   34.57%     28.27%     27.55%     3.17%   
                    034-12-5-6   34.83%     30.19%     27.53%     6.80%   
                    025-16-3-4   37.90%     29.57%     27.53%     5.91%   
                    026-1-3-45   32.78%     30.05%     27.50%     5.19%   
                    02-15-36-4   32.14%     28.73%     27.48%     4.43%   
                    05-12-34-6   33.29%     30.16%     27.46%     6.84%   
                    03-1-26-45   28.04%     30.34%     27.46%     6.39%   
                    06-124-3-5   39.56%     29.31%     27.45%     4.25%   
                    02-14-35-6   30.22%     28.56%     27.44%     3.81%   
                    03-124-5-6   38.54%     29.22%     27.42%     4.55%   
                    023-14-5-6   33.67%     28.31%     27.40%     3.39%   
                    04-15-26-3   31.37%     30.35%     27.38%     5.28%   
                    0356-1-2-4   34.44%     29.06%     27.38%     5.89%   
                    0126-3-4-5   55.06%     30.08%     27.35%     5.81%   
                    0-15-26-34   30.22%     30.09%     27.34%     4.99%   
                    015-26-3-4   40.33%     29.21%     27.34%     5.34%   
                    0-145-26-3   34.19%     29.60%     27.30%     3.38%   
                    02-135-4-6   36.36%     28.22%     27.28%     3.91%   
                    03-14-2-56   28.68%     28.39%     27.28%     4.09%   
                    06-14-25-3   30.73%     28.17%     27.27%     3.47%   
                    03-1-256-4   32.78%     29.25%     27.25%     5.78%   
                    03-14-25-6   29.71%     28.08%     27.24%     3.77%   
                    06-134-2-5   33.03%     28.18%     27.24%     3.18%   
                    03-12-4-56   34.06%     29.79%     27.24%     6.36%   
                    034-1-26-5   29.58%     29.78%     27.23%     5.99%   
                    05-13-26-4   31.75%     29.62%     27.20%     5.31%   
                    0236-1-4-5   38.67%     29.15%     27.20%     4.33%   
                    034-15-2-6   30.60%     28.64%     27.19%     4.97%   
                    05-1-26-34   28.04%     29.74%     27.16%     6.04%   
                    06-14-2-35   28.68%     28.47%     27.13%     3.82%   
                    02-156-3-4   39.05%     28.93%     27.12%     4.58%   
                    025-14-3-6   34.31%     27.95%     27.12%     3.19%   
                    035-16-2-4   33.29%     29.42%     27.10%     6.30%   
                    06-12-35-4   34.06%     29.87%     27.09%     6.09%   
                    023-15-4-6   34.83%     28.15%     27.02%     3.83%   
                    06-12-34-5   33.42%     29.53%     27.01%     5.80%   
                    02-15-34-6   30.73%     28.07%     26.99%     3.96%   
                    06-135-2-4   34.83%     28.13%     26.97%     3.92%   
                    02-145-3-6   34.70%     27.57%     26.94%     2.35%   
                    0256-1-3-4   39.56%     28.77%     26.91%     4.15%   
                    056-14-2-3   31.75%     28.03%     26.85%     3.40%   
                    05-126-3-4   41.87%     30.36%     26.83%     6.02%   
                    056-12-3-4   37.13%     29.42%     26.81%     5.67%   
                    026-1-35-4   32.52%     29.08%     26.81%     4.39%   
                    03-156-2-4   36.49%     28.76%     26.79%     4.89%   
                    026-13-4-5   35.60%     28.62%     26.78%     3.37%   
                    026-1-34-5   31.88%     28.75%     26.73%     4.10%   
                    035-14-2-6   29.71%     27.81%     26.68%     3.58%   
                    036-14-2-5   30.60%     27.84%     26.68%     2.92%   
                    06-15-2-34   29.19%     27.98%     26.68%     3.98%   
                    035-12-4-6   35.08%     29.20%     26.65%     5.85%   
                    036-12-4-5   35.98%     29.23%     26.64%     5.18%   
                    06-145-2-3   33.16%     27.49%     26.63%     2.36%   
                    03-145-2-6   32.14%     27.40%     26.61%     2.67%   
                    06-125-3-4   40.33%     28.66%     26.51%     4.05%   
                    03-125-4-6   39.31%     28.57%     26.48%     4.35%   
                    05-14-26-3   29.83%     28.61%     26.41%     3.21%   
                    03-126-4-5   40.97%     29.65%     26.36%     5.28%   
                    035-1-26-4   29.83%     28.79%     26.34%     5.05%   
                    036-15-2-4   31.75%     27.68%     26.30%     3.36%   
                    026-14-3-5   33.67%     27.61%     25.98%     1.28%   
                    03-14-26-5   28.94%     27.89%     25.94%     2.47%   
                    026-15-3-4   34.83%     27.45%     25.61%     1.72%   
                    03-15-26-4   30.09%     27.73%     25.56%     2.91%   


                   Average Matthews Correlation Coefficient:                    

                      Grouping  Overall    Average    F1 Score     MCC    
                    0-1-23-456   34.31%     34.73%     32.45%     12.04%  
                    01-23-46-5   38.54%     33.68%     32.75%     11.77%  
                    0-1-235-46   35.08%     34.33%     32.28%     11.52%  
                    0-1-2-3456   35.98%     33.92%     31.29%     11.46%  
                    01-2-3-456   39.44%     33.12%     31.79%     11.46%  
                    0-1-2345-6   39.44%     33.56%     31.59%     11.34%  
                    01-2-35-46   36.24%     33.09%     31.78%     11.13%  
                    01-23-45-6   37.26%     33.10%     31.75%     11.10%  
                    01-234-5-6   40.72%     32.66%     31.92%     10.89%  
                    0-1-245-36   34.70%     33.69%     31.78%     10.87%  
                    01-2-346-5   38.28%     32.81%     31.52%     10.86%  
                    0-1-234-56   34.31%     33.69%     31.79%     10.80%  
                    0-1-2346-5   40.72%     33.74%     31.36%     10.79%  
                    01-25-3-46   38.28%     32.78%     31.92%     10.77%  
                    0-1-24-356   33.42%     33.71%     31.73%     10.76%  
                    01-245-3-6   41.36%     32.34%     31.68%     10.75%  
                    01-24-36-5   37.90%     32.78%     32.05%     10.72%  
                    0-1-2456-3   41.61%     33.38%     31.08%     10.69%  
                    0-16-23-45   34.57%     34.27%     31.04%     10.65%  
                    01-2-36-45   35.72%     32.84%     31.20%     10.64%  
                    0-12-3-456   38.54%     34.06%     30.62%     10.55%  
                    01-24-35-6   37.13%     32.44%     31.64%     10.55%  
                    01-24-3-56   38.16%     32.45%     31.81%     10.52%  
                    0-1-25-346   32.91%     33.53%     31.36%     10.45%  
                    0-16-234-5   38.03%     33.83%     31.21%     10.43%  
                    0-13-2-456   35.08%     33.68%     31.45%     10.38%  
                    0-123-46-5   42.64%     34.00%     31.22%     10.38%  
                    0-16-245-3   38.67%     33.51%     30.96%     10.30%  
                    01-23-4-56   38.03%     32.14%     31.24%     10.27%  
                    0-12-35-46   35.34%     34.03%     30.61%     10.22%  
                    04-1-23-56   31.11%     33.08%     30.89%     10.22%  
                    01-2-345-6   36.24%     31.97%     30.51%     10.14%  
                    01-246-3-5   41.87%     32.42%     31.18%     10.10%  
                    01-235-4-6   40.97%     31.76%     30.90%     10.10%  
                    05-1-23-46   31.24%     32.72%     31.05%     10.09%  
                    0-16-24-35   34.44%     33.61%     30.92%     10.09%  
                    04-1-235-6   34.06%     32.70%     30.56%     10.05%  
                    0-1-246-35   34.44%     33.44%     30.87%     10.05%  
                    0-12-346-5   37.39%     33.75%     30.35%     9.96%   
                    01-2-356-4   38.41%     31.78%     30.50%     9.93%   
                    04-1-2-356   31.50%     32.72%     30.16%     9.88%   
                    04-16-23-5   34.83%     33.22%     30.31%     9.85%   
                    0-1-236-45   33.80%     33.67%     30.47%     9.81%   
                    0-12-36-45   34.83%     33.78%     30.03%     9.74%   
                    045-1-23-6   32.39%     32.13%     30.14%     9.72%   
                    0-123-45-6   41.36%     33.42%     30.22%     9.71%   
                    0-13-25-46   33.93%     33.34%     31.58%     9.70%   
                    0-16-2-345   33.55%     33.13%     29.80%     9.68%   
                    0-136-24-5   40.20%     33.37%     31.16%     9.68%   
                    0-13-245-6   37.00%     32.90%     31.34%     9.68%   
                    0-16-235-4   38.28%     32.92%     30.19%     9.65%   
                    0-136-2-45   38.03%     33.43%     30.31%     9.60%   
                    01-25-36-4   37.52%     31.56%     30.65%     9.48%   
                    012-3-46-5   46.48%     32.18%     30.21%     9.45%   
                    0-13-24-56   33.80%     33.01%     31.47%     9.44%   
                    04-1-25-36   30.60%     32.50%     30.30%     9.43%   
                    013-2-46-5   40.46%     32.01%     30.86%     9.34%   
                    01-2-34-56   35.08%     31.20%     30.19%     9.34%   
                    0-1-2356-4   40.46%     32.50%     29.94%     9.33%   
                    046-1-23-5   33.80%     32.01%     30.43%     9.32%   
                    045-1-2-36   30.86%     31.86%     29.59%     9.26%   
                    0-12-345-6   35.34%     32.91%     29.34%     9.24%   
                    05-1-234-6   33.42%     31.70%     30.22%     9.21%   
                    04-16-2-35   32.52%     32.62%     29.34%     9.20%   
                    05-1-2-346   30.99%     31.85%     29.83%     9.18%   
                    016-24-3-5   44.05%     31.78%     30.36%     9.16%   
                    016-2-3-45   41.87%     31.84%     29.51%     9.07%   
                    01-236-4-5   40.97%     31.67%     30.09%     9.06%   
                    05-1-24-36   30.60%     31.81%     30.35%     9.04%   
                    0-15-23-46   33.42%     33.07%     31.24%     9.04%   
                    03-1-2-456   31.24%     31.44%     29.62%     9.03%   
                    0-13-246-5   37.52%     32.98%     30.84%     9.03%   
                    0-12-356-4   37.52%     32.72%     29.33%     9.03%   
                    01-25-34-6   36.11%     30.89%     30.16%     9.01%   
                    04-1-236-5   34.06%     32.62%     29.74%     9.01%   
                    04-12-36-5   35.08%     32.73%     29.30%     8.94%   
                    016-23-4-5   43.92%     31.47%     29.79%     8.91%   
                    04-123-5-6   41.61%     32.37%     29.50%     8.91%   
                    0-123-4-56   42.13%     32.45%     29.71%     8.88%   
                    04-16-25-3   34.57%     32.32%     29.48%     8.85%   
                    01-26-3-45   36.24%     32.01%     29.62%     8.81%   
                    04-136-2-5   38.28%     32.38%     29.58%     8.80%   
                    012-3-45-6   45.20%     31.60%     29.21%     8.79%   
                    013-24-5-6   41.36%     31.37%     30.71%     8.76%   
                    04-12-35-6   34.31%     32.39%     28.89%     8.76%   
                    0456-1-2-3   36.75%     31.06%     29.20%     8.76%   
                    04-12-3-56   35.34%     32.40%     29.06%     8.73%   
                    02-1-3-456   33.80%     31.62%     29.96%     8.72%   
                    045-16-2-3   34.83%     31.68%     28.76%     8.68%   
                    013-2-45-6   39.18%     31.43%     29.86%     8.68%   
                    046-1-2-35   31.50%     31.41%     29.46%     8.67%   
                    05-12-3-46   35.47%     32.05%     29.22%     8.60%   
                    04-13-2-56   31.88%     32.02%     29.89%     8.56%   
                    0-16-25-34   33.42%     32.06%     29.44%     8.56%   
                    05-16-24-3   34.57%     31.63%     29.53%     8.47%   
                    015-2-3-46   40.59%     31.26%     30.19%     8.46%   
                    0-126-3-45   42.00%     33.32%     28.91%     8.45%   
                    0-1236-4-5   51.73%     32.41%     28.94%     8.44%   
                    0-136-25-4   39.82%     32.15%     29.76%     8.44%   
                    0-12-34-56   34.19%     32.15%     29.02%     8.44%   
                    0-1-26-345   30.09%     32.50%     29.04%     8.43%   
                    05-13-2-46   32.01%     31.66%     30.05%     8.43%   
                    024-1-36-5   34.70%     31.36%     30.04%     8.43%   
                    05-1-246-3   34.57%     31.46%     29.48%     8.42%   
                    02-1-35-46   30.60%     31.59%     29.95%     8.39%   
                    06-1-23-45   30.09%     31.52%     29.61%     8.38%   
                    03-1-25-46   30.09%     31.11%     29.75%     8.35%   
                    03-1-245-6   33.16%     30.67%     29.51%     8.33%   
                    046-1-25-3   33.55%     31.11%     29.60%     8.32%   
                    016-2-35-4   41.61%     30.87%     28.82%     8.27%   
                    024-1-35-6   33.93%     31.02%     29.62%     8.25%   
                    0-146-23-5   38.92%     32.73%     30.56%     8.25%   
                    045-12-3-6   36.62%     31.45%     28.31%     8.24%   
                    04-13-25-6   32.91%     31.71%     29.86%     8.23%   
                    0245-1-3-6   40.20%     30.60%     29.35%     8.23%   
                    05-16-23-4   34.44%     31.31%     28.96%     8.22%   
                    024-1-3-56   34.96%     31.03%     29.80%     8.22%   
                    01-256-3-4   40.97%     30.92%     29.42%     8.20%   
                    0-125-3-46   41.61%     32.82%     30.02%     8.18%   
                    06-1-234-5   33.55%     31.08%     29.78%     8.17%   
                    035-1-2-46   30.09%     30.83%     29.19%     8.17%   
                    012-36-4-5   45.71%     30.95%     28.94%     8.16%   
                    0-15-234-6   35.60%     32.05%     30.41%     8.16%   
                    04-1-256-3   34.06%     31.86%     29.07%     8.15%   
                    0-156-24-3   39.69%     32.37%     30.18%     8.14%   
                    0-15-2-346   33.16%     32.20%     30.02%     8.13%   
                    02-1-346-5   32.65%     31.31%     29.69%     8.13%   
                    03-1-24-56   29.96%     30.78%     29.64%     8.10%   
                    045-13-2-6   33.16%     31.07%     29.14%     8.06%   
                    0-135-2-46   36.11%     32.29%     30.49%     8.05%   
                    06-1-245-3   34.19%     30.76%     29.54%     8.03%   
                    014-23-5-6   40.59%     31.01%     30.38%     8.03%   
                    01-26-35-4   35.98%     31.04%     28.93%     8.01%   
                    0-15-24-36   32.78%     32.16%     30.54%     8.00%   
                    016-2-34-5   40.97%     30.53%     28.74%     7.98%   
                    012-35-4-6   44.94%     30.62%     28.53%     7.98%   
                    023-1-46-5   34.06%     31.34%     29.91%     7.98%   
                    04-1-26-35   29.07%     31.98%     28.59%     7.95%   
                    012-3-4-56   45.97%     30.63%     28.70%     7.95%   
                    016-25-3-4   43.66%     30.56%     28.96%     7.92%   
                    02-1-36-45   30.09%     31.34%     29.37%     7.90%   
                    0-156-23-4   39.56%     32.05%     29.61%     7.90%   
                    015-24-3-6   41.49%     30.62%     30.04%     7.88%   
                    03-12-46-5   34.57%     31.33%     28.75%     7.86%   
                    0-1-256-34   32.91%     31.61%     29.03%     7.86%   
                    05-13-24-6   32.91%     31.02%     29.91%     7.85%   
                    024-16-3-5   38.67%     31.17%     29.21%     7.85%   
                    013-2-4-56   39.95%     30.47%     29.35%     7.84%   
                    046-12-3-5   38.03%     31.33%     28.60%     7.83%   
                    06-1-24-35   29.96%     30.86%     29.50%     7.82%   
                    025-1-3-46   34.70%     30.98%     29.63%     7.78%   
                    0345-1-2-6   32.52%     30.11%     28.27%     7.74%   
                    0-13-26-45   31.88%     32.57%     29.29%     7.74%   
                    03-16-24-5   33.67%     30.92%     29.06%     7.73%   
                    01-26-34-5   35.34%     30.71%     28.85%     7.72%   
                    012-34-5-6   44.30%     30.29%     28.45%     7.69%   
                    03-1-246-5   33.67%     30.75%     29.02%     7.68%   
                    0234-1-5-6   38.67%     30.57%     29.30%     7.68%   
                    046-13-2-5   34.57%     30.95%     29.43%     7.66%   
                    04-126-3-5   42.25%     32.27%     28.18%     7.65%   
                    0-126-35-4   41.74%     32.34%     28.22%     7.64%   
                    03-16-2-45   31.50%     30.98%     28.21%     7.64%   
                    015-23-4-6   41.36%     30.30%     29.47%     7.63%   
                    034-1-2-56   29.32%     30.28%     28.57%     7.61%   
                    0-146-2-35   36.62%     32.13%     29.59%     7.60%   
                    035-1-24-6   30.99%     30.19%     29.05%     7.59%   
                    04-15-23-6   32.39%     31.44%     29.52%     7.58%   
                    014-2-36-5   39.05%     30.74%     29.83%     7.56%   
                    0346-1-2-5   34.70%     30.49%     28.76%     7.55%   
                    013-25-4-6   40.97%     30.15%     29.31%     7.52%   
                    0-135-24-6   37.00%     31.65%     30.34%     7.47%   
                    045-1-26-3   31.37%     31.04%     28.01%     7.43%   
                    06-1-2-345   29.07%     30.38%     28.37%     7.42%   
                    02-1-345-6   30.60%     30.47%     28.68%     7.41%   
                    056-1-24-3   33.03%     30.41%     29.22%     7.40%   
                    06-1-235-4   33.80%     30.17%     28.76%     7.38%   
                    014-2-35-6   38.28%     30.41%     29.42%     7.38%   
                    05-1-236-4   33.67%     30.71%     28.39%     7.38%   
                    0123-4-5-6   53.39%     30.18%     28.45%     7.38%   
                    0-15-246-3   36.75%     31.81%     29.67%     7.38%   
                    02-13-46-5   33.67%     31.13%     29.92%     7.38%   
                    0-126-34-5   41.10%     32.01%     28.14%     7.36%   
                    014-2-3-56   39.31%     30.42%     29.59%     7.35%   
                    02-16-3-45   34.06%     31.15%     28.55%     7.32%   
                    0146-2-3-5   48.66%     30.51%     29.06%     7.32%   
                    05-12-36-4   34.70%     30.82%     27.95%     7.31%   
                    023-1-45-6   32.78%     30.76%     28.91%     7.31%   
                    0-1235-4-6   49.30%     31.34%     28.94%     7.29%   
                    034-1-25-6   30.35%     29.97%     28.54%     7.29%   
                    05-16-2-34   31.50%     30.38%     27.91%     7.29%   
                    0-1356-2-4   44.94%     31.36%     28.96%     7.29%   
                    05-123-4-6   41.23%     30.46%     28.14%     7.28%   
                    04-156-2-3   37.77%     31.38%     28.60%     7.26%   
                    0-146-25-3   38.67%     31.83%     29.73%     7.25%   
                    034-16-2-5   33.03%     30.42%     27.99%     7.24%   
                    024-13-5-6   37.00%     30.57%     29.59%     7.23%   
                    0-1346-2-5   43.66%     31.91%     29.74%     7.20%   
                    03-12-45-6   33.29%     30.75%     27.76%     7.20%   
                    02-1-356-4   32.78%     30.28%     28.67%     7.20%   
                    05-136-2-4   37.90%     30.47%     28.23%     7.17%   
                    015-2-36-4   39.82%     30.03%     28.92%     7.16%   
                    056-1-23-4   32.91%     30.10%     28.64%     7.16%   
                    0-13-256-4   36.62%     31.48%     29.08%     7.13%   
                    04-15-2-36   30.86%     31.17%     28.96%     7.11%   
                    0-14-23-56   31.75%     31.68%     30.10%     7.10%   
                    0136-2-4-5   48.53%     30.19%     28.42%     7.09%   
                    0-124-36-5   40.08%     32.25%     29.70%     7.09%   
                    014-25-3-6   40.33%     30.11%     29.56%     7.03%   
                    0-1234-5-6   47.89%     31.88%     29.73%     7.00%   
                    0-156-2-34   36.62%     31.12%     28.57%     6.97%   
                    04-13-26-5   32.14%     31.52%     28.56%     6.94%   
                    0-14-235-6   34.70%     31.30%     29.77%     6.93%   
                    0-1246-3-5   50.70%     32.28%     29.16%     6.93%   
                    036-1-24-5   31.88%     30.23%     29.04%     6.92%   
                    0-124-35-6   39.31%     31.91%     29.28%     6.91%   
                    06-12-3-45   34.31%     30.84%     27.78%     6.89%   
                    0-125-36-4   40.85%     31.59%     28.75%     6.89%   
                    0-124-3-56   40.33%     31.92%     29.46%     6.88%   
                    05-12-34-6   33.29%     30.16%     27.46%     6.84%   
                    036-1-2-45   29.71%     30.29%     28.19%     6.83%   
                    06-13-24-5   33.03%     30.40%     29.47%     6.81%   
                    034-12-5-6   34.83%     30.19%     27.53%     6.80%   
                    0-14-2-356   32.14%     31.33%     29.37%     6.76%   
                    0246-1-3-5   40.85%     30.48%     28.79%     6.76%   
                    0124-3-5-6   52.88%     30.25%     28.85%     6.73%   
                    06-13-2-45   30.86%     30.46%     28.62%     6.72%   
                    04-125-3-6   40.59%     31.19%     28.30%     6.72%   
                    02-13-45-6   32.39%     30.55%     28.93%     6.71%   
                    015-2-34-6   38.41%     29.37%     28.43%     6.70%   
                    02-1-34-56   29.45%     29.71%     28.36%     6.60%   
                    04-135-2-6   35.08%     30.66%     28.76%     6.59%   
                    02-16-35-4   33.80%     30.18%     27.86%     6.52%   
                    025-1-36-4   33.93%     29.75%     28.36%     6.48%   
                    03-16-25-4   33.29%     29.70%     27.66%     6.48%   
                    023-1-4-56   33.55%     29.79%     28.40%     6.47%   
                    0-125-34-6   39.44%     30.93%     28.26%     6.42%   
                    0-1456-2-3   44.05%     31.24%     29.16%     6.41%   
                    03-1-26-45   28.04%     30.34%     27.46%     6.39%   
                    03-12-4-56   34.06%     29.79%     27.24%     6.36%   
                    0-15-236-4   35.85%     31.06%     28.58%     6.33%   
                    0-14-25-36   31.24%     31.11%     29.51%     6.31%   
                    035-16-2-4   33.29%     29.42%     27.10%     6.30%   
                    06-1-25-34   28.94%     29.31%     28.02%     6.29%   
                    06-123-4-5   41.36%     29.84%     27.70%     6.24%   
                    0156-2-3-4   48.91%     29.50%     27.81%     6.24%   
                    02-16-34-5   33.16%     29.84%     27.78%     6.23%   
                    056-1-2-34   29.96%     29.16%     27.60%     6.22%   
                    013-26-4-5   40.20%     29.97%     28.01%     6.22%   
                    0235-1-4-6   38.54%     29.30%     27.97%     6.16%   
                    02-136-4-5   39.56%     29.94%     28.10%     6.11%   
                    023-16-4-5   37.26%     29.93%     27.81%     6.11%   
                    06-12-35-4   34.06%     29.87%     27.09%     6.09%   
                    05-1-26-34   28.04%     29.74%     27.16%     6.04%   
                    03-15-2-46   30.35%     29.78%     28.41%     6.04%   
                    05-126-3-4   41.87%     30.36%     26.83%     6.02%   
                    025-1-34-6   32.52%     29.09%     27.86%     6.02%   
                    0-1256-3-4   50.96%     31.36%     27.91%     6.01%   
                    046-15-2-3   33.80%     29.78%     28.26%     6.00%   
                    034-1-26-5   29.58%     29.78%     27.23%     5.99%   
                    05-146-2-3   36.75%     30.15%     28.20%     5.98%   
                    025-16-3-4   37.90%     29.57%     27.53%     5.91%   
                    0-14-236-5   34.70%     31.22%     28.96%     5.89%   
                    0356-1-2-4   34.44%     29.06%     27.38%     5.89%   
                    02-13-4-56   33.16%     29.58%     28.41%     5.87%   
                    035-12-4-6   35.08%     29.20%     26.65%     5.85%   
                    0126-3-4-5   55.06%     30.08%     27.35%     5.81%   
                    0-134-2-56   33.80%     30.79%     29.25%     5.81%   
                    06-12-34-5   33.42%     29.53%     27.01%     5.80%   
                    0125-3-4-6   53.27%     29.30%     27.64%     5.79%   
                    03-1-256-4   32.78%     29.25%     27.25%     5.78%   
                    014-26-3-5   39.56%     29.92%     28.25%     5.73%   
                    02-15-3-46   32.91%     29.96%     28.75%     5.72%   
                    0135-2-4-6   45.20%     28.96%     27.99%     5.70%   
                    036-1-25-4   31.50%     29.01%     27.64%     5.67%   
                    0-145-23-6   35.21%     30.69%     29.43%     5.67%   
                    056-12-3-4   37.13%     29.42%     26.81%     5.67%   
                    0134-2-5-6   43.79%     29.49%     28.72%     5.67%   
                    024-15-3-6   36.24%     29.39%     28.42%     5.58%   
                    06-13-25-4   32.65%     29.18%     28.07%     5.56%   
                    0145-2-3-6   44.81%     29.09%     28.41%     5.53%   
                    0-1245-3-6   47.76%     31.02%     28.93%     5.52%   
                    05-14-23-6   30.86%     29.69%     28.54%     5.51%   
                    056-13-2-4   33.67%     29.04%     27.65%     5.50%   
                    0-134-25-6   34.83%     30.48%     29.21%     5.49%   
                    03-15-24-6   31.24%     29.14%     28.27%     5.46%   
                    015-26-3-4   40.33%     29.21%     27.34%     5.34%   
                    05-13-26-4   31.75%     29.62%     27.20%     5.31%   
                    05-124-3-6   39.44%     29.93%     27.89%     5.29%   
                    025-13-4-6   36.24%     28.96%     27.91%     5.29%   
                    04-15-26-3   31.37%     30.35%     27.38%     5.28%   
